"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051235","GO:0051235","maintenance of location","16/453","324/23355",0.000644718680265739,0.00505368125576773,0.00316013952044555,"Dbi/Soat1/Pink1/Apoe/Gja1/Chchd10/Cyba/Gm2a/Thra/Fth1/Cry2/Camk2d/Sorl1/Dmd/Gsn/Tgfb2",16
"GO:0002064","GO:0002064","epithelial cell development","14/453","262/23355",0.000645431055254436,0.00505368125576773,0.00316013952044555,"Vim/Notch2/Gja1/Psap/Fgfr1/Vcl/Sox9/Slc9a3r1/Sidt2/Arhgef26/Il6st/Fgfr2/Dmd/Tfap2c",14
"GO:0045926","GO:0045926","negative regulation of growth","14/453","264/23355",0.000695253956923468,0.00538462993620866,0.00336708648670051,"Igfbp5/Bcl2/Kcnk2/Gnas/Notch2/Ppt1/Rgma/Gja1/Sfrp1/Tcf7l2/Crlf3/Sema6d/Tgfb2/Serpine2",14
"GO:1901861","GO:1901861","regulation of muscle tissue development","6/453","56/23355",0.000736631455750614,0.00559753436891582,0.00350021868832246,"Igfbp5/Bcl2/Gja1/Tcf7l2/Sirt2/Usp2",6
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","7/453","77/23355",0.000736773637611422,0.00559753436891582,0.00350021868832246,"Gnas/Plpp3/Cd9/Pdpn/Zfp703/Slc7a11/Serpine2",7
"GO:0034377","GO:0034377","plasma lipoprotein particle assembly","4/453","22/23355",0.000774280788704195,0.00581531607046348,0.0036364007162462,"Acsl3/Soat1/Abca1/Apoe",4
"GO:2000489","GO:2000489","regulation of hepatic stellate cell activation","3/453","10/23355",0.000785922577589029,0.00586448548982154,0.00366714706083084,"Fgfr1/Pdgfrb/Nr1d1",3
"GO:0110149","GO:0110149","regulation of biomineralization","8/453","101/23355",0.000788856798522937,0.00587403507019366,0.00367311855068354,"Cebpb/Gpm6b/S1pr1/Atraid/Ptn/Gja1/Sox9/Bmpr1b",8
"GO:0031032","GO:0031032","actomyosin structure organization","12/453","208/23355",0.000796098979810556,0.00587403507019366,0.00367311855068354,"Sdc4/S1pr1/Cnn3/Limch1/Fermt2/Rgcc/Pdlim4/Ttc8/Pdgfrb/Sorbs1/Csrp1/Itgb5",12
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","12/453","209/23355",0.00083013927348118,0.0060956319220213,0.00381168624690847,"Pcdh10/Vcam1/Klf4/Dab1/Sparcl1/Pcdh8/Alcam/Nrxn1/Clstn1/Ptprf/Celsr1/Tgfb2",12
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","6/453","58/23355",0.00088890829629953,0.00647552815848582,0.00404924082341641,"Klf4/Jun/Sox9/Fos/Nr3c1/Tgfb2",6
"GO:0033555","GO:0033555","multicellular organismal response to stress","8/453","103/23355",0.000897500698054918,0.00651943643209126,0.00407669729794906,"Bcl2/Dbi/Atp1a2/Apoe/Nr2e1/Gja1/Ednrb/Thbs4",8
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","5/453","39/23355",0.000897767744992585,0.00651943643209126,0.00407669729794906,"Acsl3/Soat1/Abca1/Apoe/Pla2g7",5
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","4/453","23/23355",0.000923034127721756,0.00664007675629838,0.00415213542651152,"Ddah1/Oat/Glud1/Asrgl1",4
"GO:0034405","GO:0034405","response to fluid shear stress","4/453","23/23355",0.000923034127721756,0.00664007675629838,0.00415213542651152,"Abca1/Klf4/Nfe2l2/Klf2",4
"GO:0001659","GO:0001659","temperature homeostasis","11/453","183/23355",0.000931819143217509,0.00669281643583996,0.00418511430610048,"Acadl/Cebpb/Gnas/Ogt/Gja1/Slc27a1/Ednrb/Thra/Dio2/Nr1d1/Gadd45g",11
"GO:0009100","GO:0009100","glycoprotein metabolic process","16/453","336/23355",0.00094783154477096,0.00678731542660761,0.00424420588316151,"Itm2c/Bcl2/Mgat5/Soat1/Cst3/Ogt/Tmem59/Fbxo2/Mt3/Itm2b/Ctsl/Pmm1/Tcf7l2/St8sia1/Phlda1/B3gat2",16
"GO:0006836","GO:0006836","neurotransmitter transport","13/453","242/23355",0.000948527671492655,0.00678731542660761,0.00424420588316151,"Atp1a2/Kcnj10/Slc1a2/Gpm6b/Ppt1/Myo6/Cspg5/Gfap/Ntrk2/Trim9/Nrxn1/Nrxn2/Slc6a11",13
"GO:0060326","GO:0060326","cell chemotaxis","15/453","304/23355",0.000949398595728779,0.00678731542660761,0.00424420588316151,"S1pr1/Vcam1/Ptn/Fgfr1/Calr/Ednrb/Ephb1/Thbs4/Pla2g7/Pdgfrb/Hgf/Tpbg/Dusp1/Rarres2/Nr4a1",15
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","11/453","184/23355",0.000974207738440883,0.00691102068995659,0.0043215605622185,"Bcl2/Klf4/Fam107a/Rgcc/Id4/Id2/Camk2d/Camk2g/Crlf3/Adamts1/Pdpn",11
"GO:0050866","GO:0050866","negative regulation of cell activation","12/453","213/23355",0.000978699490539306,0.0069322037760661,0.00433480665040486,"Prnp/Sdc4/Cebpb/Syt11/Cd9/Apoe/Sfrp1/Id2/Nr1d1/Abr/Serpine2/Foxj1",12
"GO:0042398","GO:0042398","cellular modified amino acid biosynthetic process","5/453","40/23355",0.00100986927021083,0.00708755810983335,0.004431951948053,"Slc1a2/Gclm/Slc27a1/Slc7a11/Nfe2l2",5
"GO:0086009","GO:0086009","membrane repolarization","5/453","40/23355",0.00100986927021083,0.00708755810983335,0.004431951948053,"Atp1b1/Atp1a1/Gja1/Atp1b2/Kcnn2",5
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species","5/453","40/23355",0.00100986927021083,0.00708755810983335,0.004431951948053,"Pink1/Psap/Sesn3/Hgf/Nfe2l2",5
"GO:0032370","GO:0032370","positive regulation of lipid transport","8/453","105/23355",0.00101782358983078,0.00713251112264977,0.0044600617130292,"Dbi/Abca1/Scp2/Apoe/Lrp1/Acsl6/Gabbr1/Nr3c1",8
"GO:0090257","GO:0090257","regulation of muscle system process","13/453","244/23355",0.00102248033356412,0.00715425449198967,0.00447365815437188,"Igfbp5/Atp1b1/Atp1a2/Foxo1/Atp1a1/Klf4/Fxyd1/Adk/Cmya5/Nr3c1/Camk2d/Camk2g/Dmd",13
"GO:0001558","GO:0001558","regulation of cell growth","19/453","439/23355",0.00103474943575079,0.0072291144191148,0.00452046914268576,"Igfbp5/Bcl2/Ppt1/Mgll/Apoe/Rgma/Cd81/Gja1/Lrp1/Sfrp1/Cyba/Fam107a/Nr3c1/Clstn1/Crlf3/Ntrk3/Sema6d/Tgfb2/Serpine2",19
"GO:0031943","GO:0031943","regulation of glucocorticoid metabolic process","3/453","11/23355",0.00106512954933674,0.00733012921546541,0.0045836351466226,"Atp1a1/Dkk3/Nr3c1",3
"GO:0097104","GO:0097104","postsynaptic membrane assembly","3/453","11/23355",0.00106512954933674,0.00733012921546541,0.0045836351466226,"Lrp4/Nrxn1/Nrxn2",3
"GO:2000322","GO:2000322","regulation of glucocorticoid receptor signaling pathway","3/453","11/23355",0.00106512954933674,0.00733012921546541,0.0045836351466226,"Ntrk2/Nr3c1/Cry2",3
"GO:0021675","GO:0021675","nerve development","7/453","82/23355",0.00107235194951032,0.0073578366252541,0.00460096098817275,"Vcam1/Ephb1/Dag1/Slc1a3/Hes1/Dmd/Serpine2",7
"GO:1990845","GO:1990845","adaptive thermogenesis","10/453","160/23355",0.00117136347278123,0.0079659637055905,0.00498123159147424,"Acadl/Cebpb/Gnas/Ogt/Gja1/Thra/Dio2/Nr1d1/Sorl1/Gadd45g",10
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","17/453","377/23355",0.00120717562022683,0.0081973990494459,0.00512595143816236,"Bcl2/Dbi/Atp1a2/Prnp/S1pr1/Adcyap1r1/Fxyd1/Gja1/Lrp1/Cyba/Ednrb/Fzd2/Tmbim6/Camk2d/Il6st/Dmd/Tgfb2",17
"GO:0003007","GO:0003007","heart morphogenesis","14/453","280/23355",0.00122419272326036,0.00828850484983923,0.00518292120451559,"Notch2/S1pr1/Jun/Gja1/Cpe/Tmem100/Fzd2/Sox9/Id2/Hes1/Pdcd4/Adamts1/Fgfr2/Tgfb2",14
"GO:0046209","GO:0046209","nitric oxide metabolic process","7/453","84/23355",0.0012360774573198,0.00834442905205328,0.00521789141189943,"Sirpa/Ddah1/Klf4/Selenos/Clu/Rora/Klf2",7
"GO:0009409","GO:0009409","response to cold","5/453","42/23355",0.00126480264195281,0.00850848839722985,0.00532048007828973,"Acadl/Pcsk1n/Slc27a1/Thra/Dio2",5
"GO:0085029","GO:0085029","extracellular matrix assembly","5/453","42/23355",0.00126480264195281,0.00850848839722985,0.00532048007828973,"Gpm6b/Rgcc/Dag1/Sox9/Col1a2",5
"GO:0098743","GO:0098743","cell aggregation","4/453","25/23355",0.00127886054971396,0.00850848839722985,0.00532048007828973,"Thra/Sox9/Bmpr1b/Tgfb2",4
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","4/453","25/23355",0.00127886054971396,0.00850848839722985,0.00532048007828973,"Pink1/Psap/Hgf/Nfe2l2",4
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","10/453","162/23355",0.00128652983770449,0.00854716215410021,0.00534466333427776,"Sfrp1/Slc27a1/Calr/Thra/Ntrk2/Crebrf/Nr3c1/Klf9/Cry2/Nr1d1",10
"GO:0055017","GO:0055017","cardiac muscle tissue growth","8/453","109/23355",0.00129708412303778,0.00856782683280623,0.0053575852548642,"Kcnk2/S1pr1/Gja1/Fgfr1/Nr3c1/Camk2d/Fgfr2/Tgfb2",8
"GO:0030168","GO:0030168","platelet activation","7/453","85/23355",0.00132495462394205,0.0087268828163508,0.00545704524731799,"Entpd2/Gnas/Cd9/Apoe/Pdpn/Slc7a11/Serpine2",7
"GO:0014745","GO:0014745","negative regulation of muscle adaptation","3/453","12/23355",0.00139980421483782,0.00916742333586532,0.00573252156559322,"Igfbp5/Foxo1/Klf4",3
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","5/453","43/23355",0.00140872791416765,0.00918666192185251,0.00574455172990686,"Selenos/Clu/Tmbim6/Crebrf/Ppp1r15a",5
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","13/453","254/23355",0.00146852042732189,0.00949588208903087,0.0059379115445378,"Bcl2/Cebpb/Jun/Fbxo2/Selenos/Calr/Clu/Thbs4/Tmbim6/Crebrf/Ppp1r15a/Dnajb9/Nfe2l2",13
"GO:0065005","GO:0065005","protein-lipid complex assembly","4/453","26/23355",0.00148844338963319,0.00959774981214452,0.00600161089583778,"Acsl3/Soat1/Abca1/Apoe",4
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","6/453","64/23355",0.00149374444912353,0.00960502715609599,0.00600616152360019,"F3/Lrp1/Slc9a3r1/Pdgfrb/Tiparp/Txnip",6
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","7/453","87/23355",0.00151764562391804,0.00972506682792135,0.00608122405559579,"Sirpa/Ddah1/Klf4/Selenos/Clu/Rora/Klf2",7
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","13/453","255/23355",0.00152086188447076,0.00972506682792135,0.00608122405559579,"Atp1a2/Kcnj10/Slc1a2/Gpm6b/Ppt1/Myo6/Cspg5/Gfap/Ntrk2/Trim9/Nrxn1/Nrxn2/Slc6a11",13
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","10/453","166/23355",0.00154456825895227,0.00986295737061894,0.00616744899369948,"Ogt/Foxo1/Adcyap1r1/Rora/Nr3c1/Ppp1r3c/Sorbs1/Tcf7l2/Scarb2/Ddit4",10
