"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation",10,0.609850170692869,1.97548034196842,0.00535124887653015,0.0169220624850274,0.00937398512234279,154,"tags=60%, list=14%, signal=52%","Id3/Sox9/Igfbp5/Sfrp1/Id2/Rorb"
"GO:0007080","GO:0007080","mitotic metaphase plate congression",17,-0.512594503196575,-1.9817708407604,0.00543047731132674,0.0171402636041123,0.00949485774326531,304,"tags=65%, list=28%, signal=48%","Psrc1/Kif2c/Ndc80/Hnrnpu/Nuf2/Kif18a/Kif22/Aurkb/Ccnb1/Cenpe/Cdca8"
"GO:0051258","GO:0051258","protein polymerization",25,-0.429826468795996,-1.88204554470105,0.00556218664910146,0.017499573481472,0.00969389763262048,152,"tags=36%, list=14%, signal=32%","Hsp90aa1/Stmn2/Fbxo5/Ube2s/Tpx2/Tmsb4x/Tmsb10/Ube2c/Stmn1"
"GO:0007160","GO:0007160","cell-matrix adhesion",22,0.443625150954721,1.87023089845141,0.00556713291524546,0.017499573481472,0.00969389763262048,309,"tags=64%, list=28%, signal=47%","Gpm6b/Emp2/Fam107a/Bcan/Sdc4/Cd63/Sorbs1/Lrp1/Sirpa/Bcl2/Limch1/Vcl/Dag1/Vcam1"
"GO:0009913","GO:0009913","epidermal cell differentiation",18,0.463861782447283,1.79804501001054,0.00557563976080314,0.017499573481472,0.00969389763262048,116,"tags=39%, list=11%, signal=35%","Hes5/Hes1/Zfp36/Zfp36l1/Psap/Klf4/Myo6"
"GO:0009967","GO:0009967","positive regulation of signal transduction",108,0.253984197149822,1.73531558918267,0.00558792090565072,0.0175053372670479,0.00969709048457243,413,"tags=57%, list=38%, signal=40%","Clu/Apoe/Mt3/Ntrk2/Hes5/Hes1/Sox9/Cd81/Igfbp5/Emp2/Timp3/Psap/Sfrp1/Itm2c/Cd63/F3/Jun/Sorbs1/Pea15a/S100a13/Mmd2/Notch2/Nrxn1/Enho/Lrp1/Slc9a3r1/Mgat5/Daam2/Adcyap1r1/Nr3c1/Sash1/Trps1/Pink1/Pdcd4/Cyba/Tnfrsf19/Timp2/Pdgfrb/Cavin3/Crebrf/Tcf7l2/Fgfr1/Hgf/Klf2/Neo1/Camk2d/Peli2/Thra/Calr/Plce1/Tpbg/Crlf3/Il6st/Gprc5b/Prrx1/Sox2/Fermt2/Bmpr1b/Gadd45g/Fgfr2/Plxnb1/Phlpp1"
"GO:0006260","GO:0006260","DNA replication",49,-0.326028883788733,-1.7543029786375,0.00562689035789897,0.0175754699795097,0.00973594053631929,472,"tags=71%, list=43%, signal=43%","E2f8/Prim1/Rbbp4/Dhx9/Rpa3/Atad5/Nfix/Ddx21/Mcm2/Tipin/Mcm5/Topbp1/Ssrp1/Mcm3/Egfr/Dtl/Mcm6/Rfc3/Gmnn/Pcna/Rfc4/Supt16/Mcm7/Rrm1/Lig1/Npm1/Nucks1/Dbf4/Fbxo5/Esco2/Cdk1/Nasp/Ccna2/Rrm2/Pclaf"
"GO:0006261","GO:0006261","DNA-dependent DNA replication",25,-0.429379301589585,-1.88008757070536,0.00563128125238468,0.0175754699795097,0.00973594053631929,602,"tags=96%, list=55%, signal=44%","Pole3/Pola1/Rad51/Cenps/Blm/E2f8/Prim1/Atad5/Ddx21/Mcm2/Tipin/Mcm5/Topbp1/Mcm3/Mcm6/Rfc3/Pcna/Rfc4/Mcm7/Lig1/Npm1/Nucks1/Dbf4/Fbxo5"
"GO:1903793","GO:1903793","positive regulation of anion transport",53,0.313775872737359,1.79164607415238,0.00566374259707184,0.0176439267522164,0.00977386220038616,246,"tags=40%, list=22%, signal=32%","Apoe/Slc1a2/Glul/Fxyd1/Gja1/Prnp/Dbi/Cd81/Glud1/Acsl3/Sorbs1/Camk2n1/Cebpb/Lrp1/Acsl6/Scp2/Nr3c1/Car2/Pink1/Cyba/Abca1"
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process",52,0.325137532480212,1.84537450779378,0.00573842931263763,0.017843427695697,0.00988437584951935,346,"tags=56%, list=32%, signal=40%","Cst3/Aldoc/Mt3/Ctsl/Itm2b/Acsl3/Psap/Fbxo2/Itm2c/Aldoa/Tmem59/Mgat5/Ugp2/Acsl6/Scp2/Rora/Slc4a4/Chst2/Nme7/Acaa2/Bcl2/Pdgfrb/Soat1/Pmm1/Tcf7l2/Gm2a/Phlda1/Ogt/Adk"
"GO:0001816","GO:0001816","cytokine production",47,0.318797913573118,1.7562990009452,0.00582888494984301,0.0180911318072905,0.0100215916681511,235,"tags=40%, list=21%, signal=33%","Clu/Ndrg2/Prnp/Zfp36/Cd81/Klf4/Sptbn1/Rgcc/F3/Aqp4/S100a13/Cebpb/Notch2/Lrp1/Syt11/Rora/Sirpa/Pdcd4/Cyba"
"GO:0014009","GO:0014009","glial cell proliferation",10,0.604294459375061,1.95748379294473,0.00589021471093909,0.0182476891969204,0.010108316713782,33,"tags=50%, list=3%, signal=49%","Clu/Ptn/Gfap/Hes1/Dbi"
"GO:0006520","GO:0006520","cellular amino acid metabolic process",21,0.443630985658794,1.85079710774434,0.00596461742307727,0.0184046635489282,0.0101952727359344,129,"tags=38%, list=12%, signal=34%","Glul/Slc1a3/Ddah1/Glud1/Psph/Asrgl1/Oat/Phgdh"
"GO:0033043","GO:0033043","regulation of organelle organization",130,-0.24541502131206,-1.67633221961038,0.005966045964084,0.0184046635489282,0.0101952727359344,424,"tags=52%, list=39%, signal=36%","Ywhah/Cenpv/Mcm2/Stmn3/Ska2/Trim28/Cdk5rap2/Spdl1/Hdac2/Brca1/Cep295/Nek2/Pak3/Parp1/Mad2l1/Kifc1/Map1b/Tcp1/G3bp1/Ska1/Ttk/Dynll1/H3f3a/Psrc1/Dbn1/Atpif1/Rad51ap1/Cct2/Cit/Ndc80/Hnrnpu/Bub3/Slc25a5/Sfpq/Kif18a/Rad21/Rps3/Plk4/Lima1/Plk1/Bub1b/Bub1/Ect2/Dnmt1/Stmn2/Tacc3/H3f3b/Npm1/Kif20b/Aurkb/Sgo2a/Pttg1/Fbxo5/Hnrnpd/Cdc20/Ckap2/Ccnb1/Cenpe/Birc5/Nusap1/Tpx2/Tmsb4x/Tmsb10/Ube2c/Mki67/Stmn1/Top2a"
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration",18,0.462913397592058,1.79436883162932,0.00598261378368502,0.0184046635489282,0.0101952727359344,261,"tags=61%, list=24%, signal=47%","Gja1/Prnp/Dbi/S1pr1/Ednrb/Lrp1/Tmbim6/Adcyap1r1/Cyba/Fzd2/Bcl2"
"GO:0042255","GO:0042255","ribosome assembly",18,-0.484574235565057,-1.91481553803656,0.00599197413456568,0.0184046635489282,0.0101952727359344,493,"tags=89%, list=45%, signal=50%","Rps15/Rpl11/Rpl5/Rpl38/Rps25/Rps27l/Rpl3/Rpl23a/Rps28/Rpl24/Rps5/Rps19/Rpl6/Rplp0/Rps2/Rpsa"
"GO:0000902","GO:0000902","cell morphogenesis",103,0.249934015516121,1.67427684434207,0.00599579134708521,0.0184046635489282,0.0101952727359344,197,"tags=26%, list=18%, signal=24%","Clu/Apoe/Sparc/Cspg5/Ptn/Ntrk2/Gja1/Thbs4/Hes1/Slc1a3/Prex2/Bcan/Gpm6a/Sfrp1/Id2/Mgll/Aldoa/Dclk1/S100a13/Lrp4/Alcam/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Dab1/Cntnap2"
"GO:1903034","GO:1903034","regulation of response to wounding",17,0.495157189727868,1.88090947062979,0.0061725355420851,0.0189125586262059,0.0104766214723738,107,"tags=35%, list=10%, signal=32%","Apoe/Plpp3/Ptn/Gja1/Klf4/Cd9"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",127,0.23723837406134,1.65921117109833,0.0062006589329765,0.018964059072388,0.0105051501707362,459,"tags=63%, list=42%, signal=41%","Clu/Apoe/Ptn/Gfap/Ntrk2/Gja1/Hes1/Sox9/Gpm6b/Zfp36l1/Fos/Ddah1/Cd81/Klf4/Sptbn1/S100a1/Id2/Rgcc/Ednrb/F3/Jun/Add3/Cebpb/Notch2/Qk/Nrxn1/Dio2/Lrp1/Nr3c1/Atp1a1/Rora/Slc27a1/Sash1/Car2/Cyba/Abca1/Ephb1/Sgip1/Bcl2/Btg1/Ptprz1/Nr2e1/Serpine2/Tcf7l2/Vim/Dag1/Fgfr1/Hgf/Wwtr1/Rhob/Camk2d/Thra/Acadl/Ogt/Adk/Tpbg/Ptpra/Nfkbiz/Il6st/Gprc5b/Zfp703/Atraid/Sox2/Clstn1/Fermt2/Bmpr1b/Gadd45g/Fgfr2/Plxnb1/Nfe2l2/Ptprf/Ctnnbip1/Ntrk3/Chil1/Sorl1/Gnai2/Pnp/Pdpn/Usp2/Gnas"
"GO:0007600","GO:0007600","sensory perception",28,0.409891138096157,1.90468287516927,0.00622540181407633,0.0190050518039926,0.0105278581152628,459,"tags=79%, list=42%, signal=47%","Slc1a3/Psap/Mgll/Ednrb/Myo6/Aqp4/Rorb/Slc9a3r1/Ttc8/Ephb1/Kcnj10/Tmem100/Fzd2/Nr2e1/Serpine2/Fgfr1/Ppt1/Sox2/Rlbp1/Lxn/Retreg1/Gnas"
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway",16,0.476699111285378,1.78736046866171,0.00631823464050395,0.0192533841045175,0.0106654219194727,170,"tags=44%, list=15%, signal=38%","Apoe/Sox9/Sfrp1/Dkk3/Lrp4/Lrp1/Slc9a3r1"
"GO:0022612","GO:0022612","gland morphogenesis",20,0.456475312076503,1.85144970536524,0.00635445631848039,0.0192657707546247,0.0106722835106011,313,"tags=70%, list=29%, signal=51%","Ptn/Sox9/Id4/Igfbp5/Sfrp1/Cebpb/Notch2/Tnc/Slc9a3r1/Nr3c1/Bcl2/Dag1/Fgfr1/Hgf"
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling",22,0.438856683170045,1.85012803509936,0.00635678474183023,0.0192657707546247,0.0106722835106011,495,"tags=86%, list=45%, signal=48%","Ntrk2/Sox9/Zfp36l1/Prex2/Klf4/Slc9a3r1/Pdgfrb/Serpine2/Hgf/Gsn/Plcd4/Ogt/Plce1/Pik3ip1/Plxnb1/Ntrk3/Sirt2/Tgfb2/C1qbp"
"GO:0048017","GO:0048017","inositol lipid-mediated signaling",22,0.438856683170045,1.85012803509936,0.00635678474183023,0.0192657707546247,0.0106722835106011,495,"tags=86%, list=45%, signal=48%","Ntrk2/Sox9/Zfp36l1/Prex2/Klf4/Slc9a3r1/Pdgfrb/Serpine2/Hgf/Gsn/Plcd4/Ogt/Plce1/Pik3ip1/Plxnb1/Ntrk3/Sirt2/Tgfb2/C1qbp"
"GO:1901360","GO:1901360","organic cyclic compound metabolic process",444,-0.178678033640432,-1.4613331071999,0.00650848273677993,0.0196602106876602,0.0108907837121695,526,"tags=57%, list=48%, signal=50%","Srpk1/Cenps/Exosc8/Cbx1/Med22/Hnrnpul1/Olig2/U2af1/Rbbp8/Hp1bp3/Ssb/Gars/Gspt1/Cct4/Dlx5/Nfib/Hnrnpf/Blm/Atp5g1/Hnrnpm/Polr3k/Rps15/Kdm1a/Depdc1a/Rpl11/Raly/Dhx15/Snrpa1/Sp8/E2f3/Rtraf/E2f8/Ilf3/Prdx2/Prim1/Rpl26/Dhfr/Xpo1/Thoc7/Cct7/Rnaseh2c/Suz12/Rpl27/Dhx9/Smarcd1/Fbl/Zfp367/Mbd3/Trip13/Rpa3/Top2b/Lsm8/Naca/Atad5/Nfix/Ywhah/Ddx21/Cenpv/Mcm2/Rpl5/Fubp1/Foxm1/Trim28/Tra2b/Tcerg1/Cbx5/Cdk5rap2/Chd7/Tipin/Ccnd1/Kmt5a/Etv1/Lsm6/Sem1/Lsm3/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Rps25/Hnrnph1/Hdac2/Rpl35a/Brca1/Nek2/Pak3/Parp1/Nudt4/Psip1/Dtymk/Brd8/Rpl23/Rnps1/Lyar/Rps13/Khdrbs1/Smarca5/Mcm5/Cdkn2d/Rpl7a/Smc6/Rps16/Slc24a5/Atp5g2/Nudt21/Hspd1/Tcp1/Rps17/Topbp1/Hsp90ab1/Maz/Pa2g4/Dazap1/Bcl11a/H3f3a/Rps7/Eomes/Psrc1/Lbr/Rbmx/Ctcf/Snrpb/Chd3/Atpif1/Ssrp1/Pbrm1/Rad51ap1/Arx/Hat1/Hnrnpdl/Rps28/Hint1/Cct2/Tk1/Lsm5/Mcm3/Egfr/Rpl35/Cenpk/Nono/Dtl/Smc1a/Smarcc1/Ube2i/Srsf2/Pabpc1/Mcm6/Rfc3/Hnrnpu/Rpl14/Rps8/Rps6/Ilf2/Rps19/Gmnn/Pcna/Mxd3/Cbx3/Ncapg2/Myef2/Txnrd1/Snrpg/Sfpq/Sumo2/Snrpd1/Rad21/Rps3/Lima1/Lsm4/Rps24/Dlx6os1/Rfc4/Plk1/Srsf7/Lsm2/Neil3/Uhrf1/Clspn/Hmgn5/Banf1/Supt16/Ncl/Hsp90aa1/Usp1/Srsf3/Alyref/Tyms/Dctpp1/Hes6/Dnmt1/Syncrip/Slbp/Hmgn1/Nme1/Snrpe/Hnrnpa3/Rps26/Kif22/Mcm7/Rrm1/Snrpf/Sp9/Hnrnpa0/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Npm1/Nucks1/Cdk6/Elavl4/Aurkb/Hmgb1/Nsd2/Dek/Pttg1/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Esco2/Tmpo/Rbm3/Ccna2/Ezh2/Rrm2/Smc4/Dut/Ccnb1/Ran/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hnrnpa1/Hmgb3/Cks2/Smc2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:0071774","GO:0071774","response to fibroblast growth factor",12,0.554261325961083,1.93405968904352,0.0065103919639925,0.0196602106876602,0.0108907837121695,310,"tags=75%, list=28%, signal=54%","Zfp36/Zfp36l1/Sfrp1/Zfp36l2/Nrxn1/Ier2/Nr4a1/Tcf7l2/Fgfr1"
"GO:0044070","GO:0044070","regulation of anion transport",77,0.281577996321913,1.73308043025775,0.00653810468850238,0.0197083875142626,0.0109174712897749,341,"tags=49%, list=31%, signal=37%","Apoe/Slc1a2/Glul/Fxyd1/Gja1/Prnp/Dbi/Gpm6b/Cd81/Glud1/Acsl3/Sfrp1/Sorbs1/Pea15a/Camk2n1/Cebpb/Nrxn1/Lrp1/Epha5/Acsl6/Scp2/Syt11/Nr3c1/Car2/Pink1/Lmbrd1/Cyba/Abca1/Gabbr1/Crebrf/Tcf7l2/Fgfr1/Neo1/Cry2/Slc38a3/Nr1d1/Ogt/Sidt2"
"GO:1901214","GO:1901214","regulation of neuron death",48,0.317727559527005,1.76457063026713,0.00670810451821353,0.0201845299327215,0.0111812306247082,50,"tags=17%, list=5%, signal=17%","Clu/Apoe/Mt3/Mt1/Ntrk2/Prnp/Fos/Btg2"
"GO:0043409","GO:0043409","negative regulation of MAPK cascade",18,0.458807346823631,1.77845274547091,0.00679656303933283,0.0204140495589997,0.0113083731384485,203,"tags=50%, list=18%, signal=41%","Apoe/Ndrg2/Timp3/Klf4/Sfrp1/Dusp1/Camk2n1/Slc9a3r1/Sirpa"
"GO:0098754","GO:0098754","detoxification",10,0.59790439094157,1.93678452092542,0.00696814833969117,0.0208919796374283,0.0115731227485314,161,"tags=50%, list=15%, signal=43%","Mt3/Mt1/Prdx6/Mt2/Gstm5"
"GO:0042176","GO:0042176","regulation of protein catabolic process",45,0.324089172178787,1.76861743444114,0.00700343985386202,0.0209602949912013,0.0116109660735081,59,"tags=18%, list=5%, signal=18%","Clu/Cst3/Apoe/Gfap/Gja1/Sox9/Cd81/Timp3"
"GO:0040007","GO:0040007","growth",102,0.238348150799931,1.59001003670214,0.00709978842091633,0.0212107761024167,0.0117497202124931,167,"tags=25%, list=15%, signal=23%","Apoe/Slc1a2/Cspg5/Ptn/Gja1/Sox9/Hopx/Zfp36l1/Cd81/Igfbp5/S1pr1/Fam107a/Bcan/Psap/Sfrp1/Mgll/Socs3/Cd9/Dclk1/Hepacam/Kcnk2/Lrp4/Notch2/Tnc/Lrp1"
"GO:0009952","GO:0009952","anterior/posterior pattern specification",12,0.549364922091846,1.91697399877215,0.00713413496336782,0.0212754629868407,0.0117855535450279,72,"tags=42%, list=7%, signal=39%","Hes5/Hes1/Btg2/Bhlhe40/Sfrp1"
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane",14,0.506786839567255,1.81390670748891,0.00723904827514352,0.0215499909576209,0.0119376284541023,349,"tags=79%, list=32%, signal=54%","Prnp/Acsl3/Sptbn1/Sorbs1/Nrxn1/Lrp1/Tmem59/Ppp2r5a/Sqstm1/Camk2d/Camk2g"
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity",35,0.372441389319465,1.86583357117667,0.0073021336631622,0.0216992482614536,0.0120203096134921,89,"tags=26%, list=8%, signal=24%","Clu/Plpp3/Id3/Hes1/Prnp/Bhlhe40/Klf4/Id2/Rgcc"
"GO:0007009","GO:0007009","plasma membrane organization",11,0.57888282187384,1.95521084394063,0.00733857894572408,0.0217689527664311,0.0120589224594851,315,"tags=73%, list=29%, signal=52%","Clu/Psap/Sptbn1/Degs1/Slc9a3r1/Syt11/Sgip1/Gsn"
"GO:0007626","GO:0007626","locomotory behavior",23,0.433006648185938,1.85045912904421,0.00736720186631556,0.0218152479292312,0.01208456768847,205,"tags=48%, list=19%, signal=40%","Apoe/Atp1a2/Prex2/Psap/Id2/Gnao1/Lsamp/Myo6/Aplp2/Dab1/Selenop"
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",15,-0.513308445030943,-1.87893539451685,0.0073884329987961,0.0218395303456477,0.0120980189453971,408,"tags=87%, list=37%, signal=55%","Cdk5rap2/Actb/Ccnd1/Casp3/Cdkn2d/Cdkn2c/Psrc1/Egfr/Ccnb2/Plk1/Ccna2/Ccnb1/Ccnd2"
"GO:0045596","GO:0045596","negative regulation of cell differentiation",73,0.26655353336739,1.62638243233675,0.00746608166653172,0.0220301987202591,0.0122036397885118,108,"tags=22%, list=10%, signal=21%","Mt3/Id3/Ptn/Hes5/Hes1/Sox9/Zfp36/Hopx/Zfp36l1/Id4/Igfbp5/Sfrp1/Id2/Ednrb/Cmtm5/Zfp36l2"
"GO:0048589","GO:0048589","developmental growth",74,0.270253426633424,1.64228265790433,0.00748400717856901,0.0220442812500556,0.0122114408130568,167,"tags=27%, list=15%, signal=25%","Apoe/Slc1a2/Ptn/Gja1/Sox9/Hopx/Zfp36l1/Cd81/S1pr1/Bcan/Psap/Sfrp1/Mgll/Cd9/Dclk1/Kcnk2/Lrp4/Notch2/Tnc/Lrp1"
"GO:0007507","GO:0007507","heart development",45,0.322751005765994,1.76131480093463,0.00755737857148471,0.0222213447119445,0.0123095252078477,167,"tags=33%, list=15%, signal=29%","Cpe/Id3/Gja1/Hes1/Sox9/Hopx/Zfp36l1/S1pr1/Id2/Adamts1/Jun/Kcnk2/Notch2/Pdlim4/Lrp1"
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation",14,0.501322591126277,1.79434890502715,0.00763899173100398,0.0224219792314583,0.0124206668020011,147,"tags=50%, list=13%, signal=44%","Zfp36l1/Fos/Sfrp1/Id2/Jun/Cebpb/Notch2"
"GO:0000723","GO:0000723","telomere maintenance",21,-0.449396471680594,-1.83634563418055,0.00769791266695981,0.0225441809100258,0.0124883604840113,615,"tags=100%, list=56%, signal=45%","Ptges3/Nhp2/Rpa2/Rad51/Cct5/Cct3/Cct4/Blm/Cct7/Nek2/Parp1/Smc6/Tcp1/Hsp90ab1/Cct2/Hnrnpu/Pcna/Hsp90aa1/Aurkb/Hnrnpd"
"GO:0097549","GO:0097549","chromatin organization involved in negative regulation of transcription",16,-0.482298803201219,-1.80998968041065,0.0077075272442988,0.0225441809100258,0.0124883604840113,491,"tags=88%, list=45%, signal=49%","Kdm1a/Mbd3/Cenpv/Trim28/Smarca4/Hdac2/Smarca5/H3f3a/Hat1/Dnmt1/Hells/Atad2/H3f3b/Ezh2"
"GO:0065009","GO:0065009","regulation of molecular function",227,0.194665699565964,1.51045443039371,0.00774848664682606,0.0226245010802796,0.0125328538831846,194,"tags=24%, list=18%, signal=25%","Clu/Cst3/Apoe/Mt3/Plpp3/Id3/Fxyd1/Ntrk2/Atp1a2/Gja1/Hes1/Prnp/Dbi/Zfp36/Hopx/Cd81/S1pr1/Emp2/Hspa2/Timp3/Bhlhe40/Psap/Klf4/S100a1/Sfrp1/Atp1b2/Id2/Pbxip1/Gnao1/Rgcc/Sdc4/Atp1b1/Dusp1/Dlgap1/F3/Jun/Camk2n1/Cnn3/Arap2/Mmd2/Nrxn1/Ppp1r15a/Gem/Mid1ip1/Aplp2/Lrp1/Slc9a3r1/Pcsk1n/Tmbim6/Mgat5/Epha5/Cbs/Cmya5/Dab1/Adcyap1r1"
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration",10,0.594778153560249,1.92665773767944,0.00781509744619044,0.0227397627080125,0.0125967031205043,347,"tags=80%, list=32%, signal=55%","Sparc/Plpp3/Sox9/Jun/Sash1/Fgfr1/Rhob/Calr"
"GO:2000736","GO:2000736","regulation of stem cell differentiation",10,0.595078957116597,1.92763212703099,0.00781509744619044,0.0227397627080125,0.0125967031205043,108,"tags=50%, list=10%, signal=45%","Ptn/Hes5/Hes1/Sox9/Zfp36l2"
"GO:0050920","GO:0050920","regulation of chemotaxis",16,0.467885135169057,1.75431288768435,0.0080666563768618,0.0234310504118204,0.0129796422957076,427,"tags=81%, list=39%, signal=50%","Ptn/Thbs4/Pla2g7/S1pr1/Dusp1/Pdgfrb/Fgfr1/Calr/Tpbg/Fezf2/Rarres2/Ntrk3/Sema6d"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",115,0.239715131691098,1.6484981315595,0.00816097876284524,0.0236640145441672,0.0131086928953369,117,"tags=22%, list=11%, signal=22%","Clu/Cst3/Ptn/Gfap/Glul/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Sox9/Id4/Cd81/Igfbp5/S1pr1/Emp2/Sfrp1/Id2/Arhgap5/Malat1/Ednrb/Adamts1/Htra1/F3/Jun"
"GO:1903531","GO:1903531","negative regulation of secretion by cell",11,0.570456175010058,1.92674934758323,0.00817734165575174,0.0236705088342658,0.0131122904106409,323,"tags=73%, list=29%, signal=52%","Apoe/Gja1/Sfrp1/Trim9/Syt11/Gabbr1/Neo1/Cry2"
"GO:0051048","GO:0051048","negative regulation of secretion",12,0.54345013094887,1.89633471079927,0.00822722281625941,0.0237329181412234,0.0131468620779795,459,"tags=92%, list=42%, signal=54%","Apoe/Gja1/Sfrp1/Trim9/Syt11/Gabbr1/Neo1/Cry2/Abr/Gnai2/Gnas"
"GO:0051592","GO:0051592","response to calcium ion",12,0.542666810859765,1.89360136510655,0.00822722281625941,0.0237329181412234,0.0131468620779795,191,"tags=67%, list=17%, signal=56%","Junb/Fos/Fosb/Jun/Nrxn1/Jund/Syt11/S100a16"
"GO:0071705","GO:0071705","nitrogen compound transport",145,0.224089661059103,1.62462120375522,0.00824355673600351,0.023739177129797,0.0131503292478841,351,"tags=45%, list=32%, signal=35%","Clu/Apoe/Cpe/Slc1a2/Gfap/Glul/Ntrk2/Gja1/Prnp/Gpm6b/Zfp36/Zfp36l1/Slc1a3/Cd81/Glud1/Sfxn5/Acsl3/Psap/Sptbn1/Sfrp1/Mlc1/Cd63/Myo6/Camk2n1/S100a13/Qk/Nrxn1/Dio2/Lrp1/Slc9a3r1/Epha5/Syt11/Nr3c1/Slc27a1/Nme7/Slc7a10/Car2/Pink1/Sec62/Lamp2/Ppp1r3c/Cyba/Ttc8/Tst/Abca1/Kcnj10/Eps15/Gabbr1/Crebrf/Slc15a2/Arl8a/Tcf7l2/Neo1/Selenos/Cry2/Rhob/Txnip/Slc38a3/Ppt1/Nr1d1/Slc16a2/Ogt/Sidt2/Calr/Spcs2"
"GO:0030879","GO:0030879","mammary gland development",13,0.529501993672953,1.88765191845176,0.00831391521158893,0.023900723661446,0.0132398180312746,195,"tags=54%, list=18%, signal=45%","Gja1/Sox9/Igfbp5/Id2/Arhgap5/Cebpb/Nr3c1"
"GO:0006282","GO:0006282","regulation of DNA repair",19,-0.445958822395011,-1.79917460293746,0.00846181713074857,0.0242842560122168,0.0134522759720985,502,"tags=84%, list=46%, signal=47%","Blm/Kdm1a/Dhx9/Top2b/Foxm1/Trim28/Brca1/Parp1/Rad51ap1/Egfr/Pcna/Rps3/Usp1/Hmgb1/Nsd2/Dek"
"GO:0045685","GO:0045685","regulation of glial cell differentiation",22,0.426419077779096,1.79769369080027,0.00864989333792712,0.0247815747595998,0.0137277659452123,366,"tags=73%, list=33%, signal=49%","Ptn/Hes5/Hes1/Id4/Id2/Qk/Daam2/Dab1/Ptprz1/Nr2e1/Serpine2/Tcf7l2/Dag1/Nr1d1/Ptpra/Il6st"
"GO:0031497","GO:0031497","chromatin assembly",25,-0.414111279637868,-1.81323474805086,0.00867962297315356,0.0248243141689511,0.0137514414627653,459,"tags=80%, list=42%, signal=48%","Rbbp4/Mbd3/Cenpv/Mcm2/Trim28/Smarca4/Smarca5/H3f3a/Cenpp/Ctcf/Hat1/Dnmt1/Hjurp/Hells/H3f3b/Npm1/Nap1l1/Hmgb1/Set/Nasp"
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway",13,0.526074907773472,1.87543450406965,0.00878010285320638,0.025068913768269,0.0138869375352426,316,"tags=69%, list=29%, signal=50%","Apoe/Sox9/Sfrp1/Dkk3/Lrp4/Slc9a3r1/Tcf7l2/Foxo1/Wwtr1"
"GO:0015698","GO:0015698","inorganic anion transport",12,0.539944957255681,1.88410362985322,0.00901074518909499,0.0256400830847593,0.0142033370686834,135,"tags=50%, list=12%, signal=44%","Ttyh1/Fxyd1/Prnp/Slc1a3/Gabrb1/Cebpb"
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion",12,0.539411038298771,1.88224055356879,0.00901074518909499,0.0256400830847593,0.0142033370686834,135,"tags=50%, list=12%, signal=44%","Prnp/Klf4/Rgcc/Sdc4/Cd9/Cebpb"
"GO:0002790","GO:0002790","peptide secretion",33,0.370777260661668,1.81902801521677,0.0090399006628975,0.025679446628841,0.0142251425239529,177,"tags=36%, list=16%, signal=31%","Apoe/Cpe/Glul/Gja1/Glud1/Psap/Sfrp1/Camk2n1/Nrxn1/Dio2/Lrp1/Epha5"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",121,0.225630896858707,1.5875669210791,0.00916016541672763,0.0259770511648655,0.014390000708084,347,"tags=46%, list=32%, signal=36%","Clu/Apoe/Gja1/Ndrg2/Prnp/Sox9/Zfp36/Ddah1/Igfbp5/Timp3/Psap/Klf4/Sfrp1/Socs3/Dkk3/Dusp1/Cd9/Htra1/Pea15a/Camk2n1/Sesn3/Lrp4/Nrxn1/Ppp1r15a/Lrp1/Slc9a3r1/Tmbim6/Syt11/Cmya5/Dab1/Nr3c1/Rora/Sirpa/Pink1/Lmbrd1/Acaa2/Rgs20/Bcl2/Timp2/Cavin3/Rgma/Crebrf/Serpine2/Tcf7l2/Dag1/Gclm/Foxo1/Hgf/Wwtr1/Neo1/Selenos/Cry2/Nr1d1/Ogt/Crtc3/Calr"
